job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
3697394168,70000.0,,65000.0,YEARLY,USD,BASE_SALARY
3697394213,95000.0,,90000.0,YEARLY,USD,BASE_SALARY
3697394237,22.0,,20.0,HOURLY,USD,BASE_SALARY
3697394243,,80000.0,,YEARLY,USD,BASE_SALARY
3697394252,123052.0,,68432.0,YEARLY,USD,BASE_SALARY
3697394279,30.0,,21.0,HOURLY,USD,BASE_SALARY
3697394364,19.5,,16.7,HOURLY,USD,BASE_SALARY
3697394369,19.5,,16.7,HOURLY,USD,BASE_SALARY
3697394371,19.5,,16.7,HOURLY,USD,BASE_SALARY
3697394373,19.5,,16.7,HOURLY,USD,BASE_SALARY
3697394380,19.5,,16.7,HOURLY,USD,BASE_SALARY
3697394381,79188.0,,44004.0,YEARLY,USD,BASE_SALARY
3697394393,177336.0,,107520.0,YEARLY,USD,BASE_SALARY
3694132734,,20.5,,HOURLY,USD,BASE_SALARY
3694135230,,21.0,,HOURLY,USD,BASE_SALARY
3694136117,,22.0,,HOURLY,USD,BASE_SALARY
3697394479,150000.0,,125000.0,YEARLY,USD,BASE_SALARY
3697394484,140760.0,,127400.0,YEARLY,USD,BASE_SALARY
3697394562,111820.0,,67090.0,YEARLY,USD,BASE_SALARY
3697394609,170976.0,,98640.0,YEARLY,USD,BASE_SALARY
3697394706,91300.0,,54000.0,YEARLY,USD,BASE_SALARY
3697394713,33.0,,26.0,HOURLY,USD,BASE_SALARY
3697394746,39.71,,22.55,HOURLY,USD,BASE_SALARY
3694130991,,21.0,,HOURLY,USD,BASE_SALARY
3694131711,,22.5,,HOURLY,USD,BASE_SALARY
3694136116,,20.5,,HOURLY,USD,BASE_SALARY
3697394852,130300.0,,88700.0,YEARLY,USD,BASE_SALARY
3697394901,29.18,,18.95,HOURLY,USD,BASE_SALARY
3697394950,,24.6,,HOURLY,USD,BASE_SALARY
3697395087,165000.0,,160000.0,YEARLY,USD,BASE_SALARY
3697395111,80000.0,,60000.0,YEARLY,USD,BASE_SALARY
3697395117,89175.0,,65000.0,YEARLY,USD,BASE_SALARY
3697395126,139700.0,,114000.0,YEARLY,USD,BASE_SALARY
3697395276,19.5,,16.7,HOURLY,USD,BASE_SALARY
3697395283,19.5,,16.7,HOURLY,USD,BASE_SALARY
3697395314,,18.0,,HOURLY,USD,BASE_SALARY
3697395366,27.0,,24.0,HOURLY,USD,BASE_SALARY
3697395538,170976.0,,98640.0,YEARLY,USD,BASE_SALARY
3697395540,170976.0,,98640.0,YEARLY,USD,BASE_SALARY
3697395678,,120000.0,,YEARLY,USD,BASE_SALARY
3697395684,180000.0,,108000.0,YEARLY,USD,BASE_SALARY
3697395702,36.0,,26.56,HOURLY,USD,BASE_SALARY
3697395753,,18.0,,HOURLY,USD,BASE_SALARY
3697395809,27.61,,18.41,HOURLY,USD,BASE_SALARY
3697395824,67.48,,44.99,HOURLY,USD,BASE_SALARY
3697395834,30.0,,24.0,HOURLY,USD,BASE_SALARY
3697395918,84.26,,65.22,HOURLY,USD,BASE_SALARY
3697395967,,15.0,,HOURLY,USD,BASE_SALARY
3697395968,37.0,,27.5,HOURLY,USD,BASE_SALARY
3697395971,,18.0,,HOURLY,USD,BASE_SALARY
3697395984,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
3697396022,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
3697396027,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
3697396164,164500.0,,149500.0,YEARLY,USD,BASE_SALARY
3697396174,19.5,,16.7,HOURLY,USD,BASE_SALARY
3697396179,19.5,,16.7,HOURLY,USD,BASE_SALARY
3697396182,19.5,,16.7,HOURLY,USD,BASE_SALARY
3697396316,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
3697396329,195800.0,,117500.0,YEARLY,USD,BASE_SALARY
3697396406,28.38,,16.37,HOURLY,USD,BASE_SALARY
3697396408,170976.0,,98640.0,YEARLY,USD,BASE_SALARY
3697396556,36.0,,26.56,HOURLY,USD,BASE_SALARY
3697396559,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
3697396561,30.12,,19.76,HOURLY,USD,BASE_SALARY
3697396590,33.0,,26.0,HOURLY,USD,BASE_SALARY
3697396736,28.92,,19.28,HOURLY,USD,BASE_SALARY
3697396786,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
3694135640,41600.0,,41600.0,YEARLY,USD,BASE_SALARY
3697396939,180000.0,,170000.0,YEARLY,USD,BASE_SALARY
3697396940,23.0,,20.0,HOURLY,USD,BASE_SALARY
3697396942,104000.0,,90000.0,YEARLY,USD,BASE_SALARY
3697397003,65.0,,35.0,HOURLY,USD,BASE_SALARY
3697397045,100000.0,,55000.0,YEARLY,USD,BASE_SALARY
3697397080,19.5,,16.7,HOURLY,USD,BASE_SALARY
3697397086,19.5,,16.7,HOURLY,USD,BASE_SALARY
3697397232,101000.0,,88800.0,YEARLY,USD,BASE_SALARY
3697397314,170976.0,,98640.0,YEARLY,USD,BASE_SALARY
3697397424,33.0,,26.0,HOURLY,USD,BASE_SALARY
3697397443,313000.0,,187800.0,YEARLY,USD,BASE_SALARY
3697397451,31.44,,20.94,HOURLY,USD,BASE_SALARY
3697397452,189000.0,,113400.0,YEARLY,USD,BASE_SALARY
3697397466,91300.0,,54000.0,YEARLY,USD,BASE_SALARY
3697397501,38.0,,28.0,HOURLY,USD,BASE_SALARY
3697397509,,25.0,,HOURLY,USD,BASE_SALARY
2148434586,170976.0,,98640.0,YEARLY,USD,BASE_SALARY
3697397627,73.9,,37.83,HOURLY,USD,BASE_SALARY
3697397640,40.0,,30.0,HOURLY,USD,BASE_SALARY
3697397705,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
3697397755,,18.0,,HOURLY,USD,BASE_SALARY
3697397763,,18.0,,HOURLY,USD,BASE_SALARY
3697397795,212000.0,,170000.0,YEARLY,USD,BASE_SALARY
3697397810,28.0,,25.0,HOURLY,USD,BASE_SALARY
2148434616,46.0,,19.0,HOURLY,USD,BASE_SALARY
3697397842,,24.0,,HOURLY,USD,BASE_SALARY
3697397843,,22.75,,HOURLY,USD,BASE_SALARY
3697397844,215000.0,,203000.0,YEARLY,USD,BASE_SALARY
3697397846,125000.0,,115000.0,YEARLY,USD,BASE_SALARY
3697398176,33.0,,26.0,HOURLY,USD,BASE_SALARY
3697398179,33.0,,26.0,HOURLY,USD,BASE_SALARY
3697398209,90600.0,,65900.0,YEARLY,USD,BASE_SALARY
3697398212,30.12,,19.76,HOURLY,USD,BASE_SALARY
3697398213,95000.0,,90000.0,YEARLY,USD,BASE_SALARY
3697398355,32.0,,25.0,HOURLY,USD,BASE_SALARY
3697398440,22.0,,18.0,HOURLY,USD,BASE_SALARY
3697398525,47.55,,32.92,HOURLY,USD,BASE_SALARY
3697398530,,15.0,,HOURLY,USD,BASE_SALARY
3697398549,84000.0,,64480.0,YEARLY,USD,BASE_SALARY
3697398557,,18.0,,HOURLY,USD,BASE_SALARY
3697398564,,18.0,,HOURLY,USD,BASE_SALARY
3697398571,,18.0,,HOURLY,USD,BASE_SALARY
3697398573,,18.0,,HOURLY,USD,BASE_SALARY
3697398595,91300.0,,54000.0,YEARLY,USD,BASE_SALARY
3697398616,49.29,,35.0,HOURLY,USD,BASE_SALARY
3697398617,106000.0,,103000.0,YEARLY,USD,BASE_SALARY
3697398639,230000.0,,217000.0,YEARLY,USD,BASE_SALARY
3697398643,218000.0,,205000.0,YEARLY,USD,BASE_SALARY
3697399066,,22.0,,HOURLY,USD,BASE_SALARY
3697399128,91300.0,,54000.0,YEARLY,USD,BASE_SALARY
3697399160,48.63,,32.42,HOURLY,USD,BASE_SALARY
3697399167,91300.0,,54000.0,YEARLY,USD,BASE_SALARY
3697399178,44.22,,29.48,HOURLY,USD,BASE_SALARY
3697399210,,15.5,,HOURLY,USD,BASE_SALARY
3697399215,,22.25,,HOURLY,USD,BASE_SALARY
3697399225,242880.0,,46000.0,YEARLY,USD,BASE_SALARY
3697399228,91300.0,,54000.0,YEARLY,USD,BASE_SALARY
3697399396,21.48,,20.23,HOURLY,USD,BASE_SALARY
3697399519,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
3697399521,180000.0,,160000.0,YEARLY,USD,BASE_SALARY
3697399524,133000.0,,129500.0,YEARLY,USD,BASE_SALARY
3697399551,218000.0,,205000.0,YEARLY,USD,BASE_SALARY
3698000049,91300.0,,54000.0,YEARLY,USD,BASE_SALARY
3698000051,73.9,,37.83,HOURLY,USD,BASE_SALARY
3698000075,35.25,,31.25,HOURLY,USD,BASE_SALARY
3698000076,,22.75,,HOURLY,USD,BASE_SALARY
3698000079,30.12,,17.27,HOURLY,USD,BASE_SALARY
3698000140,262000.0,,186000.0,YEARLY,USD,BASE_SALARY
3698000182,28.92,,19.28,HOURLY,USD,BASE_SALARY
3698000211,91300.0,,54000.0,YEARLY,USD,BASE_SALARY
3698000229,16.0,,13.0,HOURLY,USD,BASE_SALARY
3698000230,16.0,,13.0,HOURLY,USD,BASE_SALARY
3698000329,,15.0,,HOURLY,USD,BASE_SALARY
3698000361,85200.0,,64900.0,YEARLY,USD,BASE_SALARY
3698000374,70.0,,63.0,HOURLY,USD,BASE_SALARY
3698000379,36.0,,32.0,HOURLY,USD,BASE_SALARY
3698000384,,20.0,,HOURLY,USD,BASE_SALARY
3698000409,,22.75,,HOURLY,USD,BASE_SALARY
3698000411,,20.5,,HOURLY,USD,BASE_SALARY
3698000677,105000.0,,73900.0,YEARLY,USD,BASE_SALARY
3698001108,,18.0,,HOURLY,USD,BASE_SALARY
3698001169,131601.0,,124800.0,YEARLY,USD,BASE_SALARY
3698001172,80000.0,,75000.0,YEARLY,USD,BASE_SALARY
3698001200,91300.0,,54000.0,YEARLY,USD,BASE_SALARY
3698001210,,22.75,,HOURLY,USD,BASE_SALARY
3698002060,,15.0,,HOURLY,USD,BASE_SALARY
3698002094,40.7,,25.0,HOURLY,USD,BASE_SALARY
3698002121,,18.0,,HOURLY,USD,BASE_SALARY
3698002123,27.25,,25.25,HOURLY,USD,BASE_SALARY
3698002124,,20.5,,HOURLY,USD,BASE_SALARY
3698003023,34.0,,29.0,HOURLY,USD,BASE_SALARY
3698003024,30.75,,28.0,HOURLY,USD,BASE_SALARY
3698003025,,22.0,,HOURLY,USD,BASE_SALARY
3698003026,,30.0,,HOURLY,USD,BASE_SALARY
3698003029,29.0,,26.0,HOURLY,USD,BASE_SALARY
3698003055,,24.0,,HOURLY,USD,BASE_SALARY
3698003058,,20.5,,HOURLY,USD,BASE_SALARY
3698003059,130000.0,,122000.0,YEARLY,USD,BASE_SALARY
3698003060,,18.0,,HOURLY,USD,BASE_SALARY
3699041751,35.0,,15.0,HOURLY,USD,BASE_SALARY
3699044621,24.0,,21.0,HOURLY,USD,BASE_SALARY
3699047159,,55.0,,HOURLY,USD,BASE_SALARY
3699050802,,12.0,,HOURLY,USD,BASE_SALARY
3699050878,264000.0,,72000.0,YEARLY,USD,BASE_SALARY
3699050905,64272.0,,63935.04,YEARLY,USD,BASE_SALARY
3699050906,,30.07,,HOURLY,USD,BASE_SALARY
3699050960,500000.0,,100000.0,YEARLY,USD,BASE_SALARY
3699050972,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
3699051794,16.5,,15.5,HOURLY,USD,BASE_SALARY
3699051880,34.0,,15.0,HOURLY,USD,BASE_SALARY
3699051903,52164.72,,46740.11,YEARLY,USD,BASE_SALARY
3699051907,64000.0,,63935.04,YEARLY,USD,BASE_SALARY
3699052814,21.5,,20.0,HOURLY,USD,BASE_SALARY
3699052921,122951.34,,73770.8,YEARLY,USD,BASE_SALARY
3699052922,44.55,,26.73,HOURLY,USD,BASE_SALARY
3699052923,25.63,,22.92,HOURLY,USD,BASE_SALARY
3699052927,133120.0,,111900.0,YEARLY,USD,BASE_SALARY
3699052941,85000.0,,55000.0,YEARLY,USD,BASE_SALARY
3699052962,,73.0,,HOURLY,USD,BASE_SALARY
3699053670,12.0,,10.0,HOURLY,USD,BASE_SALARY
3699053718,,131040.0,,YEARLY,USD,BASE_SALARY
3699053776,46359.23,,41314.42,YEARLY,USD,BASE_SALARY
3699053778,,260000.0,,YEARLY,USD,BASE_SALARY
3699053783,73912.8,,58500.0,YEARLY,USD,BASE_SALARY
3699053790,46.0,,16.0,HOURLY,USD,BASE_SALARY
3699053812,46.0,,16.0,HOURLY,USD,BASE_SALARY
3699053833,500000.0,,100000.0,YEARLY,USD,BASE_SALARY
3699053873,,15.0,,HOURLY,USD,BASE_SALARY
3699053892,185300.0,,136000.0,YEARLY,USD,BASE_SALARY
3699053928,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699054572,,20.0,,HOURLY,USD,BASE_SALARY
3699054655,45.0,,30.74,HOURLY,USD,BASE_SALARY
3699054656,170443.41,,108057.46,YEARLY,USD,BASE_SALARY
3699054661,91052.0,,63935.04,YEARLY,USD,BASE_SALARY
3699054662,44.77,,32.14,HOURLY,USD,BASE_SALARY
3699054664,124409.61,,109275.58,YEARLY,USD,BASE_SALARY
3699054696,85000.0,,69200.0,YEARLY,USD,BASE_SALARY
3699054769,16.5,,15.0,HOURLY,USD,BASE_SALARY
3699054831,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699054833,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699054841,55000.0,,42000.0,YEARLY,USD,BASE_SALARY
3699054900,55000.0,,50000.0,YEARLY,USD,BASE_SALARY
3699054931,38.0,,30.0,HOURLY,USD,BASE_SALARY
3699054955,190000.0,,175000.0,YEARLY,USD,BASE_SALARY
3699054996,28.0,,26.0,HOURLY,USD,BASE_SALARY
3699055436,16.5,,15.5,HOURLY,USD,BASE_SALARY
3699055439,,12.0,,HOURLY,USD,BASE_SALARY
3699055440,12.0,,10.0,HOURLY,USD,BASE_SALARY
3699055517,264000.0,,80000.0,YEARLY,USD,BASE_SALARY
3699055543,345000.0,,315000.0,YEARLY,USD,BASE_SALARY
3699055546,25.63,,22.92,HOURLY,USD,BASE_SALARY
3699055557,46.0,,16.0,HOURLY,USD,BASE_SALARY
3699055558,46.0,,16.0,HOURLY,USD,BASE_SALARY
3699055654,,12.0,,HOURLY,USD,BASE_SALARY
3699055655,,13.5,,HOURLY,USD,BASE_SALARY
3699055656,16.5,,15.0,HOURLY,USD,BASE_SALARY
3699055659,,60000.0,,YEARLY,USD,BASE_SALARY
3699055683,185300.0,,136000.0,YEARLY,USD,BASE_SALARY
3699055708,132800.0,,101900.0,YEARLY,USD,BASE_SALARY
3699055716,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699055733,30.0,,25.0,HOURLY,USD,BASE_SALARY
3699055756,250000.0,,200000.0,YEARLY,USD,BASE_SALARY
3699055832,117000.0,,90000.0,YEARLY,USD,BASE_SALARY
3699055843,30.0,,25.0,HOURLY,USD,BASE_SALARY
3699055899,24.0,,19.0,HOURLY,USD,BASE_SALARY
3699055900,19.0,,18.0,HOURLY,USD,BASE_SALARY
3699055930,215000.0,,175000.0,YEARLY,USD,BASE_SALARY
3699055943,60000.0,,56000.0,YEARLY,USD,BASE_SALARY
3699055948,38.0,,18.0,HOURLY,USD,BASE_SALARY
3699055961,125000.0,,120000.0,YEARLY,USD,BASE_SALARY
3699055966,65000.0,,57000.0,YEARLY,USD,BASE_SALARY
3699056350,,16.0,,HOURLY,USD,BASE_SALARY
3699056428,108191.2,,86767.2,YEARLY,USD,BASE_SALARY
3699056462,49968.77,,44687.82,YEARLY,USD,BASE_SALARY
3699056467,50000.0,,31266.0,YEARLY,USD,BASE_SALARY
3699056468,,62537.79,,YEARLY,USD,BASE_SALARY
3699056512,46.0,,16.0,HOURLY,USD,BASE_SALARY
3699056615,132800.0,,101900.0,YEARLY,USD,BASE_SALARY
3699056626,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699056641,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699056643,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699056650,130000.0,,120000.0,YEARLY,USD,BASE_SALARY
3699056670,135000.0,,114750.0,YEARLY,USD,BASE_SALARY
3699056738,53000.0,,50000.0,YEARLY,USD,BASE_SALARY
3699056742,58500.0,,50000.0,YEARLY,USD,BASE_SALARY
3699056750,130000.0,,110500.0,YEARLY,USD,BASE_SALARY
3699056816,25.0,,19.0,HOURLY,USD,BASE_SALARY
3699056825,144811.0,,103436.0,YEARLY,USD,BASE_SALARY
3699056875,65000.0,,57000.0,YEARLY,USD,BASE_SALARY
3699056886,85300.0,,17484.0,YEARLY,USD,BASE_SALARY
3699056918,50.0,,45.0,HOURLY,USD,BASE_SALARY
3699056923,,998426.0,,YEARLY,USD,BASE_SALARY
3699056930,,130000.0,,YEARLY,USD,BASE_SALARY
3699056931,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
3699056934,126400.0,,88500.0,YEARLY,USD,BASE_SALARY
3699056966,83.0,,75.0,HOURLY,USD,BASE_SALARY
3699057129,16.5,,15.5,HOURLY,USD,BASE_SALARY
3699057131,,16.0,,HOURLY,USD,BASE_SALARY
3699057134,,12.0,,HOURLY,USD,BASE_SALARY
3699057188,,60000.0,,YEARLY,USD,BASE_SALARY
3699057233,71.25,,65.87,HOURLY,USD,BASE_SALARY
3699057239,56.35,,50.86,HOURLY,USD,BASE_SALARY
3699057240,25.63,,22.92,HOURLY,USD,BASE_SALARY
3699057241,101764.0,,100000.0,YEARLY,USD,BASE_SALARY
3699057243,,103304.56,,YEARLY,USD,BASE_SALARY
3699057244,,21.58,,HOURLY,USD,BASE_SALARY
3699057245,45000.0,,43800.0,YEARLY,USD,BASE_SALARY
3699057347,21.5,,20.0,HOURLY,USD,BASE_SALARY
3699057348,16.5,,15.5,HOURLY,USD,BASE_SALARY
3699057367,185300.0,,136000.0,YEARLY,USD,BASE_SALARY
3699057370,185300.0,,136000.0,YEARLY,USD,BASE_SALARY
3699057371,185300.0,,136000.0,YEARLY,USD,BASE_SALARY
3699057398,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699057402,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699057412,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699057417,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699057418,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699057419,,65.0,,HOURLY,USD,BASE_SALARY
3699057463,50000.0,,46000.0,YEARLY,USD,BASE_SALARY
3699057565,87000.0,,82000.0,YEARLY,USD,BASE_SALARY
3699057579,20.0,,18.0,HOURLY,USD,BASE_SALARY
3699057608,115000.0,,105000.0,YEARLY,USD,BASE_SALARY
3699057609,68.0,,58.0,HOURLY,USD,BASE_SALARY
3699057610,33.0,,28.0,HOURLY,USD,BASE_SALARY
3699057624,237209.0,,117042.0,YEARLY,USD,BASE_SALARY
3699057650,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
3699057657,240812.0,,131248.0,YEARLY,USD,BASE_SALARY
3699057704,185000.0,,180000.0,YEARLY,USD,BASE_SALARY
3699057778,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
3699057781,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
3699057855,80000.0,,50000.0,YEARLY,USD,BASE_SALARY
3699058043,,12.0,,HOURLY,USD,BASE_SALARY
3699058045,,15.0,,HOURLY,USD,BASE_SALARY
3699058046,,12.0,,HOURLY,USD,BASE_SALARY
3699058080,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699058083,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699058091,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699058094,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699058158,130000.0,,110500.0,YEARLY,USD,BASE_SALARY
3699058170,71700.0,,60100.0,YEARLY,USD,BASE_SALARY
3699058178,90750.0,,72600.0,YEARLY,USD,BASE_SALARY
3699058196,19.5,,18.5,HOURLY,USD,BASE_SALARY
3699058244,18.0,,16.0,HOURLY,USD,BASE_SALARY
3699058268,24.0,,19.0,HOURLY,USD,BASE_SALARY
3699058269,24.0,,19.0,HOURLY,USD,BASE_SALARY
3699058305,56.0,,50.0,HOURLY,USD,BASE_SALARY
3699058307,,75.0,,HOURLY,USD,BASE_SALARY
3699058317,238508.0,,157477.0,YEARLY,USD,BASE_SALARY
3699058403,,22.0,,HOURLY,USD,BASE_SALARY
2148434725,79541.0,,55280.0,YEARLY,USD,BASE_SALARY
2148434726,79541.0,,55280.0,YEARLY,USD,BASE_SALARY
3694136714,172000.0,,154000.0,YEARLY,USD,BASE_SALARY
3699058426,140000.0,,100000.0,YEARLY,USD,BASE_SALARY
3699058510,170000.0,,130000.0,YEARLY,USD,BASE_SALARY
3699058570,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
3699059018,,13.5,,HOURLY,USD,BASE_SALARY
3699059075,132800.0,,101900.0,YEARLY,USD,BASE_SALARY
3699059079,104500.0,,77700.0,YEARLY,USD,BASE_SALARY
3699059082,132800.0,,101900.0,YEARLY,USD,BASE_SALARY
3694135861,25.2,,18.0,HOURLY,USD,BASE_SALARY
3699059097,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699059124,160000.0,,150000.0,YEARLY,USD,BASE_SALARY
3699059170,28.84,,23.08,HOURLY,USD,BASE_SALARY
3699059182,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
3699059188,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
3699059194,115000.0,,20000.0,YEARLY,USD,BASE_SALARY
3699059301,32.0,,17.06,HOURLY,USD,BASE_SALARY
3699059311,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
3699059327,135000.0,,130000.0,YEARLY,USD,BASE_SALARY
3699059332,239774.0,,140000.0,YEARLY,USD,BASE_SALARY
3699059341,65000.0,,57000.0,YEARLY,USD,BASE_SALARY
3699059345,40.0,,30.0,MONTHLY,USD,BASE_SALARY
3699059379,,19.11,,HOURLY,USD,BASE_SALARY
3699059394,70.0,,52.0,HOURLY,USD,BASE_SALARY
3699059479,70.0,,45.0,HOURLY,USD,BASE_SALARY
3699059522,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
3699059663,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
3699060007,,12.0,,HOURLY,USD,BASE_SALARY
3699060028,185300.0,,136000.0,YEARLY,USD,BASE_SALARY
3699060033,185300.0,,136000.0,YEARLY,USD,BASE_SALARY
3699060035,185300.0,,136000.0,YEARLY,USD,BASE_SALARY
3699060044,175000.0,,82300.0,YEARLY,USD,BASE_SALARY
3699060052,132800.0,,101900.0,YEARLY,USD,BASE_SALARY
3699060067,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699060071,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699060076,157500.0,,117200.0,YEARLY,USD,BASE_SALARY
3699060136,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
3699060153,71700.0,,60100.0,YEARLY,USD,BASE_SALARY
3694137594,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
3699060211,76500.0,,76500.0,YEARLY,USD,BASE_SALARY
3699060218,170000.0,,150000.0,YEARLY,USD,BASE_SALARY
3699060220,170000.0,,150000.0,YEARLY,USD,BASE_SALARY
3699060234,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
3699060247,39.0,,35.0,HOURLY,USD,BASE_SALARY
3699060375,70000.0,,40000.0,YEARLY,USD,BASE_SALARY
3699060416,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
3699060428,103250.0,,61600.0,YEARLY,USD,BASE_SALARY
3699061022,90750.0,,72600.0,YEARLY,USD,BASE_SALARY
3699061031,50000.0,,48000.0,YEARLY,USD,BASE_SALARY
3699061078,18.25,,17.64,HOURLY,USD,BASE_SALARY
3699061110,175000.0,,150000.0,YEARLY,USD,BASE_SALARY
3699061115,170000.0,,150000.0,YEARLY,USD,BASE_SALARY
3699061125,20.0,,18.0,HOURLY,USD,BASE_SALARY
3699061155,38.0,,30.0,HOURLY,USD,BASE_SALARY
3699061176,105000.0,,85000.0,YEARLY,USD,BASE_SALARY
3699061185,45.0,,45.0,HOURLY,USD,BASE_SALARY
3699061258,126400.0,,88500.0,YEARLY,USD,BASE_SALARY
3699061276,140000.0,,110000.0,YEARLY,USD,BASE_SALARY
3699061320,140000.0,,130000.0,YEARLY,USD,BASE_SALARY
3699061333,67600.0,,42640.0,YEARLY,USD,BASE_SALARY
3699062002,24.0,,19.0,HOURLY,USD,BASE_SALARY
3699062003,24.0,,19.0,HOURLY,USD,BASE_SALARY
3699062011,105000.0,,95000.0,YEARLY,USD,BASE_SALARY
3699062012,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
3699062039,40.0,,35.0,HOURLY,USD,BASE_SALARY
3699062040,27.8,,25.0,HOURLY,USD,BASE_SALARY
3699062052,241649.0,,124405.0,YEARLY,USD,BASE_SALARY
2649106600,190000.0,,160000.0,YEARLY,USD,BASE_SALARY
3699062107,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
3699062114,130000.0,,80000.0,YEARLY,USD,BASE_SALARY
3699062167,32.0,,30.0,HOURLY,USD,BASE_SALARY
3699062179,60.0,,50.0,HOURLY,USD,BASE_SALARY
3699062432,35.0,,25.0,HOURLY,USD,BASE_SALARY
3699063002,189735.0,,126500.0,YEARLY,USD,BASE_SALARY
3699063015,,23.0,,HOURLY,USD,BASE_SALARY
3699063059,29.0,,22.0,HOURLY,USD,BASE_SALARY
3699063164,33.0,,30.0,HOURLY,USD,BASE_SALARY
3699063171,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
3699063270,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
3699063300,130000.0,,75000.0,YEARLY,USD,BASE_SALARY
3699064035,73500.0,,66600.0,YEARLY,USD,BASE_SALARY
3699066867,78000.0,,53102.4,YEARLY,USD,BASE_SALARY
3699066907,,17.0,,HOURLY,USD,BASE_SALARY
3699070580,28.19,,20.25,HOURLY,USD,BASE_SALARY
3694124577,60320.0,,60320.0,YEARLY,USD,BASE_SALARY
3694135935,160000.0,,140000.0,YEARLY,USD,BASE_SALARY
3694138802,135000.0,,120000.0,YEARLY,USD,BASE_SALARY
3694139469,273000.0,,147000.0,YEARLY,USD,BASE_SALARY
3694141360,120000.0,,105000.0,YEARLY,USD,BASE_SALARY
3694142349,201500.0,,108500.0,YEARLY,USD,BASE_SALARY
3699071800,32.0,,24.0,HOURLY,USD,BASE_SALARY
3699071946,400000.0,,113700.0,YEARLY,USD,BASE_SALARY
3699072413,33.65,,24.09,HOURLY,USD,BASE_SALARY
3699073101,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
3699073157,,17.79,,HOURLY,USD,BASE_SALARY
3699073515,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
3699073716,35.0,,19.45,HOURLY,USD,BASE_SALARY
3699073727,,26.0,,HOURLY,USD,BASE_SALARY
3699073806,91000.0,,59000.0,YEARLY,USD,BASE_SALARY
3699074226,400000.0,,42900.0,YEARLY,USD,BASE_SALARY
3699074700,172000.0,,118000.0,YEARLY,USD,BASE_SALARY
3699074702,220000.0,,146000.0,YEARLY,USD,BASE_SALARY
3699074777,219024.0,,134451.2,YEARLY,USD,BASE_SALARY
3699074783,208000.0,,139000.0,YEARLY,USD,BASE_SALARY
3699075216,400000.0,,175200.0,YEARLY,USD,BASE_SALARY
3699075389,,15.5,,HOURLY,USD,BASE_SALARY
3699075396,,26.0,,HOURLY,USD,BASE_SALARY
3699075476,224000.0,,145000.0,YEARLY,USD,BASE_SALARY
3699075534,127500.0,,89200.0,YEARLY,USD,BASE_SALARY
3699075680,177000.0,,118000.0,YEARLY,USD,BASE_SALARY
3699075684,167000.0,,114000.0,YEARLY,USD,BASE_SALARY
